"site";"interaction_type";"species";"species_functional_group";"metric";"value"
"Westgate Park";"Herbivory";"Stenophylla macreta";"Herbivore";"species.strength";0,235294117647059
"Westgate Park";"Herbivory";"Stenophylla macreta";"Herbivore";"d";0,529164979635018
"Westgate Park";"Herbivory";"Stenophylla macreta";"Herbivore";"betweenness";0
"Westgate Park";"Herbivory";"Stenophylla macreta";"Herbivore";"weighted.betweenness";0
"Westgate Park";"Herbivory";"Stenophylla macreta";"Herbivore";"closeness";0,0129739461978394
"Westgate Park";"Herbivory";"Stenophylla macreta";"Herbivore";"weighted.closeness";0,0136842236380849
"Westgate Park";"Herbivory";"Nysius vinitor";"Herbivore";"normalised.degree";0,0416666666666667
"Westgate Park";"Herbivory";"Nysius vinitor";"Herbivore";"species.strength";0,0714285714285714
"Westgate Park";"Herbivory";"Nysius vinitor";"Herbivore";"d";0,19927549908904
"Westgate Park";"Herbivory";"Nysius vinitor";"Herbivore";"betweenness";0
"Westgate Park";"Herbivory";"Nysius vinitor";"Herbivore";"weighted.betweenness";0
"Westgate Park";"Herbivory";"Nysius vinitor";"Herbivore";"closeness";0,0128680364329591
"Westgate Park";"Herbivory";"Nysius vinitor";"Herbivore";"weighted.closeness";0,00592696629431162
"Westgate Park";"Herbivory";"Phyllotreta undulata ";"Herbivore";"normalised.degree";0,0416666666666667
"Westgate Park";"Herbivory";"Phyllotreta undulata ";"Herbivore";"species.strength";0,0714285714285714
"Westgate Park";"Herbivory";"Phyllotreta undulata ";"Herbivore";"d";0,19927549908904
"Westgate Park";"Herbivory";"Phyllotreta undulata ";"Herbivore";"betweenness";0
"Westgate Park";"Herbivory";"Phyllotreta undulata ";"Herbivore";"weighted.betweenness";0
"Westgate Park";"Herbivory";"Phyllotreta undulata ";"Herbivore";"closeness";0,0128680364329591
"Westgate Park";"Herbivory";"Phyllotreta undulata ";"Herbivore";"weighted.closeness";0,00592696629431162
"Women's Peace Gardens";"Pollination";"Cistus sp.";"Plant";"normalised.degree";0,333333333333333
"Women's Peace Gardens";"Pollination";"Cistus sp.";"Plant";"species.strength";0,333333333333333
"Women's Peace Gardens";"Pollination";"Cistus sp.";"Plant";"d";0
"Women's Peace Gardens";"Pollination";"Cistus sp.";"Plant";"betweenness";0
"Women's Peace Gardens";"Pollination";"Cistus sp.";"Plant";"weighted.betweenness";0
"Women's Peace Gardens";"Pollination";"Cistus sp.";"Plant";"closeness";0,333333333333333
"Women's Peace Gardens";"Pollination";"Cistus sp.";"Plant";"weighted.closeness";0,5
"Women's Peace Gardens";"Pollination";"Dietes sp.";"Plant";"normalised.degree";0,333333333333333
"Women's Peace Gardens";"Pollination";"Dietes sp.";"Plant";"species.strength";1
"Women's Peace Gardens";"Pollination";"Dietes sp.";"Plant";"d";1
"Women's Peace Gardens";"Pollination";"Dietes sp.";"Plant";"betweenness";0
"Women's Peace Gardens";"Pollination";"Dietes sp.";"Plant";"weighted.betweenness";0
"Women's Peace Gardens";"Pollination";"Dietes sp.";"Plant";"closeness";0
"Women's Peace Gardens";"Pollination";"Dietes sp.";"Plant";"weighted.closeness";0
"Women's Peace Gardens";"Pollination";"Lavandula sp.";"Plant";"normalised.degree";0,333333333333333
"Women's Peace Gardens";"Pollination";"Lavandula sp.";"Plant";"species.strength";0,333333333333333
"Women's Peace Gardens";"Pollination";"Lavandula sp.";"Plant";"d";0
"Women's Peace Gardens";"Pollination";"Lavandula sp.";"Plant";"betweenness";0
"Women's Peace Gardens";"Pollination";"Lavandula sp.";"Plant";"weighted.betweenness";0
"Women's Peace Gardens";"Pollination";"Lavandula sp.";"Plant";"closeness";0,333333333333333
"Women's Peace Gardens";"Pollination";"Lavandula sp.";"Plant";"weighted.closeness";0,5
"Women's Peace Gardens";"Pollination";"Rosmarinus officinalis";"Plant";"normalised.degree";0,333333333333333
"Women's Peace Gardens";"Pollination";"Rosmarinus officinalis";"Plant";"species.strength";0,333333333333333
"Women's Peace Gardens";"Pollination";"Rosmarinus officinalis";"Plant";"d";0
"Women's Peace Gardens";"Pollination";"Rosmarinus officinalis";"Plant";"betweenness";0
"Women's Peace Gardens";"Pollination";"Rosmarinus officinalis";"Plant";"weighted.betweenness";0
"Women's Peace Gardens";"Pollination";"Rosmarinus officinalis";"Plant";"closeness";0,333333333333333
"Women's Peace Gardens";"Pollination";"Rosmarinus officinalis";"Plant";"weighted.closeness";0,5
"Women's Peace Gardens";"Pollination";"Schinus molle";"Plant";"normalised.degree";0,333333333333333
"Women's Peace Gardens";"Pollination";"Schinus molle";"Plant";"species.strength";1
"Women's Peace Gardens";"Pollination";"Schinus molle";"Plant";"d";1
"Women's Peace Gardens";"Pollination";"Schinus molle";"Plant";"betweenness";0
"Women's Peace Gardens";"Pollination";"Schinus molle";"Plant";"weighted.betweenness";0
"Women's Peace Gardens";"Pollination";"Schinus molle";"Plant";"closeness";0
"Women's Peace Gardens";"Pollination";"Schinus molle";"Plant";"weighted.closeness";0
"Women's Peace Gardens";"Pollination";"Apis mellifera";"Pollinator";"normalised.degree";0,6
"Women's Peace Gardens";"Pollination";"Apis mellifera";"Pollinator";"species.strength";3
"Women's Peace Gardens";"Pollination";"Apis mellifera";"Pollinator";"d";0
"Women's Peace Gardens";"Pollination";"Apis mellifera";"Pollinator";"betweenness";0
"Women's Peace Gardens";"Pollination";"Apis mellifera";"Pollinator";"weighted.betweenness";NA
"Women's Peace Gardens";"Pollination";"Apis mellifera";"Pollinator";"closeness";NA
"Women's Peace Gardens";"Pollination";"Apis mellifera";"Pollinator";"weighted.closeness";NA
"Women's Peace Gardens";"Pollination";"Lasioglossum hemichalceum";"Pollinator";"normalised.degree";0,2
"Women's Peace Gardens";"Pollination";"Lasioglossum hemichalceum";"Pollinator";"species.strength";1
"Women's Peace Gardens";"Pollination";"Lasioglossum hemichalceum";"Pollinator";"d";NA
"Women's Peace Gardens";"Pollination";"Lasioglossum hemichalceum";"Pollinator";"betweenness";0
"Women's Peace Gardens";"Pollination";"Lasioglossum hemichalceum";"Pollinator";"weighted.betweenness";NA
"Women's Peace Gardens";"Pollination";"Lasioglossum hemichalceum";"Pollinator";"closeness";NA
"Women's Peace Gardens";"Pollination";"Lasioglossum hemichalceum";"Pollinator";"weighted.closeness";NA
"Women's Peace Gardens";"Pollination";"Syrphidae 1";"Pollinator";"normalised.degree";0,2
"Women's Peace Gardens";"Pollination";"Syrphidae 1";"Pollinator";"species.strength";1
"Women's Peace Gardens";"Pollination";"Syrphidae 1";"Pollinator";"d";NA
"Women's Peace Gardens";"Pollination";"Syrphidae 1";"Pollinator";"betweenness";0
"Women's Peace Gardens";"Pollination";"Syrphidae 1";"Pollinator";"weighted.betweenness";NA
"Women's Peace Gardens";"Pollination";"Syrphidae 1";"Pollinator";"closeness";NA
"Women's Peace Gardens";"Pollination";"Syrphidae 1";"Pollinator";"weighted.closeness";NA
"Women's Peace Gardens";"Herbivory";"Cistus sp.";"Plant";"normalised.degree";0,181818181818182
"Women's Peace Gardens";"Herbivory";"Cistus sp.";"Plant";"species.strength";0,849310776942356
"Women's Peace Gardens";"Herbivory";"Cistus sp.";"Plant";"d";0,129833176708577
"Women's Peace Gardens";"Herbivory";"Cistus sp.";"Plant";"betweenness";0
"Women's Peace Gardens";"Herbivory";"Cistus sp.";"Plant";"weighted.betweenness";0
"Women's Peace Gardens";"Herbivory";"Cistus sp.";"Plant";"closeness";0,0988372093023256
"Women's Peace Gardens";"Herbivory";"Cistus sp.";"Plant";"weighted.closeness";0,102806328181242
"Women's Peace Gardens";"Herbivory";"Cynodon dactylon40";"Plant";"normalised.degree";0,136363636363636
"Women's Peace Gardens";"Herbivory";"Cynodon dactylon40";"Plant";"species.strength";0,302631578947368
"Women's Peace Gardens";"Herbivory";"Cynodon dactylon40";"Plant";"d";0
"Women's Peace Gardens";"Herbivory";"Cynodon dactylon40";"Plant";"betweenness";0,2
"Women's Peace Gardens";"Herbivory";"Cynodon dactylon40";"Plant";"weighted.betweenness";0
"Women's Peace Gardens";"Herbivory";"Cynodon dactylon40";"Plant";"closeness";0,104651162790698
"Women's Peace Gardens";"Herbivory";"Cynodon dactylon40";"Plant";"weighted.closeness";0,0688939165711474
"Women's Peace Gardens";"Herbivory";"Cynodon dactylon41";"Plant";"normalised.degree";0,181818181818182
"Women's Peace Gardens";"Herbivory";"Cynodon dactylon41";"Plant";"species.strength";1,10526315789474
"Women's Peace Gardens";"Herbivory";"Cynodon dactylon41";"Plant";"d";0,161168092556891
"Women's Peace Gardens";"Herbivory";"Cynodon dactylon41";"Plant";"betweenness";0,2
"Women's Peace Gardens";"Herbivory";"Cynodon dactylon41";"Plant";"weighted.betweenness";0
"Women's Peace Gardens";"Herbivory";"Cynodon dactylon41";"Plant";"closeness";0,104651162790698
"Women's Peace Gardens";"Herbivory";"Cynodon dactylon41";"Plant";"weighted.closeness";0,122684962542614
"Women's Peace Gardens";"Herbivory";"Dietes sp.";"Plant";"normalised.degree";0,318181818181818
"Women's Peace Gardens";"Herbivory";"Dietes sp.";"Plant";"species.strength";2,36027568922306
"Women's Peace Gardens";"Herbivory";"Dietes sp.";"Plant";"d";0,0789406023626086
"Women's Peace Gardens";"Herbivory";"Dietes sp.";"Plant";"betweenness";0,2
"Women's Peace Gardens";"Herbivory";"Dietes sp.";"Plant";"weighted.betweenness";0
"Women's Peace Gardens";"Herbivory";"Dietes sp.";"Plant";"closeness";0,104651162790698
"Women's Peace Gardens";"Herbivory";"Dietes sp.";"Plant";"weighted.closeness";0,141038294108252
"Women's Peace Gardens";"Herbivory";"Lavandula sp.";"Plant";"normalised.degree";0,136363636363636
"Women's Peace Gardens";"Herbivory";"Lavandula sp.";"Plant";"species.strength";1,19548872180451
"Women's Peace Gardens";"Herbivory";"Lavandula sp.";"Plant";"d";0,311540560152692
"Women's Peace Gardens";"Herbivory";"Lavandula sp.";"Plant";"betweenness";0
"Women's Peace Gardens";"Herbivory";"Lavandula sp.";"Plant";"weighted.betweenness";0
"Women's Peace Gardens";"Herbivory";"Lavandula sp.";"Plant";"closeness";0,0988372093023256
"Women's Peace Gardens";"Herbivory";"Lavandula sp.";"Plant";"weighted.closeness";0,0525304425659281
"Women's Peace Gardens";"Herbivory";"Melaleuca viminalis";"Plant";"normalised.degree";0,181818181818182
"Women's Peace Gardens";"Herbivory";"Melaleuca viminalis";"Plant";"species.strength";0,706453634085213
"Women's Peace Gardens";"Herbivory";"Melaleuca viminalis";"Plant";"d";0,0924667114938469
"Women's Peace Gardens";"Herbivory";"Melaleuca viminalis";"Plant";"betweenness";0
"Women's Peace Gardens";"Herbivory";"Melaleuca viminalis";"Plant";"weighted.betweenness";0
"Women's Peace Gardens";"Herbivory";"Melaleuca viminalis";"Plant";"closeness";0,0988372093023256
"Women's Peace Gardens";"Herbivory";"Melaleuca viminalis";"Plant";"weighted.closeness";0,0906525721746089
"Women's Peace Gardens";"Herbivory";"Olea europaea";"Plant";"normalised.degree";0,181818181818182
"Women's Peace Gardens";"Herbivory";"Olea europaea";"Plant";"species.strength";2,55263157894737
"Women's Peace Gardens";"Herbivory";"Olea europaea";"Plant";"d";0,598022674777766
"Women's Peace Gardens";"Herbivory";"Olea europaea";"Plant";"betweenness";0
"Women's Peace Gardens";"Herbivory";"Olea europaea";"Plant";"weighted.betweenness";0
"Women's Peace Gardens";"Herbivory";"Olea europaea";"Plant";"closeness";0,0988372093023256
"Women's Peace Gardens";"Herbivory";"Olea europaea";"Plant";"weighted.closeness";0,0432318439435877
"Women's Peace Gardens";"Herbivory";"Rosmarinus officinalis";"Plant";"normalised.degree";0,5
"Women's Peace Gardens";"Herbivory";"Rosmarinus officinalis";"Plant";"species.strength";6,11434837092732
"Women's Peace Gardens";"Herbivory";"Rosmarinus officinalis";"Plant";"d";0,193725823656056
"Women's Peace Gardens";"Herbivory";"Rosmarinus officinalis";"Plant";"betweenness";0,2
"Women's Peace Gardens";"Herbivory";"Rosmarinus officinalis";"Plant";"weighted.betweenness";0,63265306122449
"Women's Peace Gardens";"Herbivory";"Rosmarinus officinalis";"Plant";"closeness";0,104651162790698
"Women's Peace Gardens";"Herbivory";"Rosmarinus officinalis";"Plant";"weighted.closeness";0,185653538369207
"Women's Peace Gardens";"Herbivory";"Santolina chamaecyparissus";"Plant";"normalised.degree";0,136363636363636
"Women's Peace Gardens";"Herbivory";"Santolina chamaecyparissus";"Plant";"species.strength";1,29166666666667
"Women's Peace Gardens";"Herbivory";"Santolina chamaecyparissus";"Plant";"d";0,603997460263
"Women's Peace Gardens";"Herbivory";"Santolina chamaecyparissus";"Plant";"betweenness";0
"Women's Peace Gardens";"Herbivory";"Santolina chamaecyparissus";"Plant";"weighted.betweenness";0
"Women's Peace Gardens";"Herbivory";"Santolina chamaecyparissus";"Plant";"closeness";0,0813953488372093
"Women's Peace Gardens";"Herbivory";"Santolina chamaecyparissus";"Plant";"weighted.closeness";0,0570322371242769
"Women's Peace Gardens";"Herbivory";"Schinus molle";"Plant";"normalised.degree";0,409090909090909
"Women's Peace Gardens";"Herbivory";"Schinus molle";"Plant";"species.strength";5,5219298245614
"Women's Peace Gardens";"Herbivory";"Schinus molle";"Plant";"d";0,402712046401794
"Women's Peace Gardens";"Herbivory";"Schinus molle";"Plant";"betweenness";0,2
"Women's Peace Gardens";"Herbivory";"Schinus molle";"Plant";"weighted.betweenness";0,36734693877551
"Women's Peace Gardens";"Herbivory";"Schinus molle";"Plant";"closeness";0,104651162790698
"Women's Peace Gardens";"Herbivory";"Schinus molle";"Plant";"weighted.closeness";0,112960624497761
"Women's Peace Gardens";"Herbivory";"Anzora unicolor";"Herbivore";"normalised.degree";0,3
"Women's Peace Gardens";"Herbivory";"Anzora unicolor";"Herbivore";"species.strength";0,466666666666667
"Women's Peace Gardens";"Herbivory";"Anzora unicolor";"Herbivore";"d";0,245539448813296
"Women's Peace Gardens";"Herbivory";"Anzora unicolor";"Herbivore";"betweenness";0
"Women's Peace Gardens";"Herbivory";"Anzora unicolor";"Herbivore";"weighted.betweenness";0
"Women's Peace Gardens";"Herbivory";"Anzora unicolor";"Herbivore";"closeness";0,0399408284023669
"Women's Peace Gardens";"Herbivory";"Anzora unicolor";"Herbivore";"weighted.closeness";0,0369764033811554
"Women's Peace Gardens";"Herbivory";"Cortinicara sp.1";"Herbivore";"normalised.degree";0,9
"Women's Peace Gardens";"Herbivory";"Cortinicara sp.1";"Herbivore";"species.strength";2,71488095238095
"Women's Peace Gardens";"Herbivory";"Cortinicara sp.1";"Herbivore";"d";0,0596771893605296
"Women's Peace Gardens";"Herbivory";"Cortinicara sp.1";"Herbivore";"betweenness";0,496505376344086
"Women's Peace Gardens";"Herbivory";"Cortinicara sp.1";"Herbivore";"weighted.betweenness";0,789915966386555
"Women's Peace Gardens";"Herbivory";"Cortinicara sp.1";"Herbivore";"closeness";0,0621301775147929
"Women's Peace Gardens";"Herbivory";"Cortinicara sp.1";"Herbivore";"weighted.closeness";0,0692864639851992
"Women's Peace Gardens";"Herbivory";"Erythroneurini 1";"Herbivore";"normalised.degree";0,6
"Women's Peace Gardens";"Herbivory";"Erythroneurini 1";"Herbivore";"species.strength";1,21071428571429
"Women's Peace Gardens";"Herbivory";"Erythroneurini 1";"Herbivore";"d";0,141135487711816
"Women's Peace Gardens";"Herbivory";"Erythroneurini 1";"Herbivore";"betweenness";0,0193548387096774
"Women's Peace Gardens";"Herbivory";"Erythroneurini 1";"Herbivore";"weighted.betweenness";0
"Women's Peace Gardens";"Herbivory";"Erythroneurini 1";"Herbivore";"closeness";0,0488165680473373
"Women's Peace Gardens";"Herbivory";"Erythroneurini 1";"Herbivore";"weighted.closeness";0,0524409732736575
"Women's Peace Gardens";"Herbivory";"Nysius vinitor";"Herbivore";"normalised.degree";0,5
"Women's Peace Gardens";"Herbivory";"Nysius vinitor";"Herbivore";"species.strength";1,12916666666667
"Women's Peace Gardens";"Herbivory";"Nysius vinitor";"Herbivore";"d";0,23764279036471
"Women's Peace Gardens";"Herbivory";"Nysius vinitor";"Herbivore";"betweenness";0,0637096774193548
"Women's Peace Gardens";"Herbivory";"Nysius vinitor";"Herbivore";"weighted.betweenness";0,00840336134453781
"Women's Peace Gardens";"Herbivory";"Nysius vinitor";"Herbivore";"closeness";0,0502958579881657
"Women's Peace Gardens";"Herbivory";"Nysius vinitor";"Herbivore";"weighted.closeness";0,0515093068012176
"Women's Peace Gardens";"Herbivory";"Hydrellia tritici";"Herbivore";"normalised.degree";0,6
"Women's Peace Gardens";"Herbivory";"Hydrellia tritici";"Herbivore";"species.strength";1,19821428571429
"Women's Peace Gardens";"Herbivory";"Hydrellia tritici";"Herbivore";"d";0,129507671826856
"Women's Peace Gardens";"Herbivory";"Hydrellia tritici";"Herbivore";"betweenness";0,16989247311828
"Women's Peace Gardens";"Herbivory";"Hydrellia tritici";"Herbivore";"weighted.betweenness";0,19047619047619
"Women's Peace Gardens";"Herbivory";"Hydrellia tritici";"Herbivore";"closeness";0,0576923076923077
"Women's Peace Gardens";"Herbivory";"Hydrellia tritici";"Herbivore";"weighted.closeness";0,0542897972314824
"Women's Peace Gardens";"Herbivory";"Nesoclutha sp. 1 (phryne group)";"Herbivore";"normalised.degree";0,2
"Women's Peace Gardens";"Herbivory";"Nesoclutha sp. 1 (phryne group)";"Herbivore";"species.strength";0,205357142857143
"Women's Peace Gardens";"Herbivory";"Nesoclutha sp. 1 (phryne group)";"Herbivore";"d";0,102519633892668
"Women's Peace Gardens";"Herbivory";"Nesoclutha sp. 1 (phryne group)";"Herbivore";"betweenness";0
"Women's Peace Gardens";"Herbivory";"Nesoclutha sp. 1 (phryne group)";"Herbivore";"weighted.betweenness";0
"Women's Peace Gardens";"Herbivory";"Nesoclutha sp. 1 (phryne group)";"Herbivore";"closeness";0,0458579881656805
"Women's Peace Gardens";"Herbivory";"Nesoclutha sp. 1 (phryne group)";"Herbivore";"weighted.closeness";0,0298734497222815
"Women's Peace Gardens";"Herbivory";"Diachus auratus";"Herbivore";"normalised.degree";0,3
"Women's Peace Gardens";"Herbivory";"Diachus auratus";"Herbivore";"species.strength";0,245833333333333
"Women's Peace Gardens";"Herbivory";"Diachus auratus";"Herbivore";"d";0
"Women's Peace Gardens";"Herbivory";"Diachus auratus";"Herbivore";"betweenness";0,16989247311828
"Women's Peace Gardens";"Herbivory";"Diachus auratus";"Herbivore";"weighted.betweenness";0
"Women's Peace Gardens";"Herbivory";"Diachus auratus";"Herbivore";"closeness";0,0576923076923077
"Women's Peace Gardens";"Herbivory";"Diachus auratus";"Herbivore";"weighted.closeness";0,0368928610400475
"Women's Peace Gardens";"Herbivory";"Siphanta sp. 1";"Herbivore";"normalised.degree";0,1
"Women's Peace Gardens";"Herbivory";"Siphanta sp. 1";"Herbivore";"species.strength";0,1
"Women's Peace Gardens";"Herbivory";"Siphanta sp. 1";"Herbivore";"d";0,169517976278159
"Women's Peace Gardens";"Herbivory";"Siphanta sp. 1";"Herbivore";"betweenness";0
"Women's Peace Gardens";"Herbivory";"Siphanta sp. 1";"Herbivore";"weighted.betweenness";0
"Women's Peace Gardens";"Herbivory";"Siphanta sp. 1";"Herbivore";"closeness";0,0399408284023669
"Women's Peace Gardens";"Herbivory";"Siphanta sp. 1";"Herbivore";"weighted.closeness";0,0191423021876917
"Women's Peace Gardens";"Herbivory";"Cicadellidae 5";"Herbivore";"normalised.degree";0,1
"Women's Peace Gardens";"Herbivory";"Cicadellidae 5";"Herbivore";"species.strength";0,333333333333333
