"site";"interaction_type";"rep";"metric";"value"
"Womens Peace Gardens";"Pollinator";76;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";76;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";76;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";76;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";77;"richness";25
"Womens Peace Gardens";"Pollinator";77;"connectance";1
"Womens Peace Gardens";"Pollinator";77;"link_density";11,52
"Womens Peace Gardens";"Pollinator";77;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";77;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";77;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";77;"nestedness";0
"Womens Peace Gardens";"Pollinator";77;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";77;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";77;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";77;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";78;"richness";25
"Womens Peace Gardens";"Pollinator";78;"connectance";1
"Womens Peace Gardens";"Pollinator";78;"link_density";11,52
"Womens Peace Gardens";"Pollinator";78;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";78;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";78;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";78;"nestedness";0
"Womens Peace Gardens";"Pollinator";78;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";78;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";78;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";78;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";79;"richness";25
"Womens Peace Gardens";"Pollinator";79;"connectance";1
"Womens Peace Gardens";"Pollinator";79;"link_density";11,52
"Womens Peace Gardens";"Pollinator";79;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";79;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";79;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";79;"nestedness";0
"Womens Peace Gardens";"Pollinator";79;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";79;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";79;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";79;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";80;"richness";25
"Womens Peace Gardens";"Pollinator";80;"connectance";1
"Womens Peace Gardens";"Pollinator";80;"link_density";11,52
"Womens Peace Gardens";"Pollinator";80;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";80;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";80;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";80;"nestedness";0
"Womens Peace Gardens";"Pollinator";80;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";80;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";80;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";80;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";81;"richness";25
"Womens Peace Gardens";"Pollinator";81;"connectance";1
"Womens Peace Gardens";"Pollinator";81;"link_density";11,52
"Womens Peace Gardens";"Pollinator";81;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";81;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";81;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";81;"nestedness";0
"Womens Peace Gardens";"Pollinator";81;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";81;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";81;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";81;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";82;"richness";25
"Womens Peace Gardens";"Pollinator";82;"connectance";1
"Womens Peace Gardens";"Pollinator";82;"link_density";11,52
"Womens Peace Gardens";"Pollinator";82;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";82;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";82;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";82;"nestedness";0
"Womens Peace Gardens";"Pollinator";82;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";82;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";82;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";82;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";83;"richness";25
"Womens Peace Gardens";"Pollinator";83;"connectance";1
"Womens Peace Gardens";"Pollinator";83;"link_density";11,52
"Womens Peace Gardens";"Pollinator";83;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";83;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";83;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";83;"nestedness";0
"Womens Peace Gardens";"Pollinator";83;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";83;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";83;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";83;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";84;"richness";25
"Womens Peace Gardens";"Pollinator";84;"connectance";1
"Womens Peace Gardens";"Pollinator";84;"link_density";11,52
"Womens Peace Gardens";"Pollinator";84;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";84;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";84;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";84;"nestedness";0
"Womens Peace Gardens";"Pollinator";84;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";84;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";84;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";84;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";85;"richness";25
"Womens Peace Gardens";"Pollinator";85;"connectance";1
"Womens Peace Gardens";"Pollinator";85;"link_density";11,52
"Womens Peace Gardens";"Pollinator";85;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";85;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";85;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";85;"nestedness";0
"Womens Peace Gardens";"Pollinator";85;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";85;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";85;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";85;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";86;"richness";25
"Womens Peace Gardens";"Pollinator";86;"connectance";1
"Womens Peace Gardens";"Pollinator";86;"link_density";11,52
"Womens Peace Gardens";"Pollinator";86;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";86;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";86;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";86;"nestedness";0
"Womens Peace Gardens";"Pollinator";86;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";86;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";86;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";86;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";87;"richness";25
"Womens Peace Gardens";"Pollinator";87;"connectance";1
"Womens Peace Gardens";"Pollinator";87;"link_density";11,52
"Womens Peace Gardens";"Pollinator";87;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";87;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";87;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";87;"nestedness";0
"Womens Peace Gardens";"Pollinator";87;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";87;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";87;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";87;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";88;"richness";25
"Womens Peace Gardens";"Pollinator";88;"connectance";1
"Womens Peace Gardens";"Pollinator";88;"link_density";11,52
"Womens Peace Gardens";"Pollinator";88;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";88;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";88;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";88;"nestedness";0
"Womens Peace Gardens";"Pollinator";88;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";88;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";88;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";88;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";89;"richness";25
"Womens Peace Gardens";"Pollinator";89;"connectance";1
"Womens Peace Gardens";"Pollinator";89;"link_density";11,52
"Womens Peace Gardens";"Pollinator";89;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";89;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";89;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";89;"nestedness";0
"Womens Peace Gardens";"Pollinator";89;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";89;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";89;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";89;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";90;"richness";25
"Womens Peace Gardens";"Pollinator";90;"connectance";1
"Womens Peace Gardens";"Pollinator";90;"link_density";11,52
"Womens Peace Gardens";"Pollinator";90;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";90;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";90;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";90;"nestedness";0
"Womens Peace Gardens";"Pollinator";90;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";90;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";90;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";90;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";91;"richness";25
"Womens Peace Gardens";"Pollinator";91;"connectance";1
"Womens Peace Gardens";"Pollinator";91;"link_density";11,52
"Womens Peace Gardens";"Pollinator";91;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";91;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";91;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";91;"nestedness";0
"Womens Peace Gardens";"Pollinator";91;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";91;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";91;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";91;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";92;"richness";25
"Womens Peace Gardens";"Pollinator";92;"connectance";1
"Womens Peace Gardens";"Pollinator";92;"link_density";11,52
"Womens Peace Gardens";"Pollinator";92;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";92;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";92;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";92;"nestedness";0
"Womens Peace Gardens";"Pollinator";92;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";92;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";92;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";92;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";93;"richness";25
"Womens Peace Gardens";"Pollinator";93;"connectance";1
"Womens Peace Gardens";"Pollinator";93;"link_density";11,52
"Womens Peace Gardens";"Pollinator";93;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";93;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";93;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";93;"nestedness";0
"Womens Peace Gardens";"Pollinator";93;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";93;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";93;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";93;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";94;"richness";25
"Womens Peace Gardens";"Pollinator";94;"connectance";1
"Womens Peace Gardens";"Pollinator";94;"link_density";11,52
"Womens Peace Gardens";"Pollinator";94;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";94;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";94;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";94;"nestedness";0
"Womens Peace Gardens";"Pollinator";94;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";94;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";94;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";94;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";95;"richness";25
"Womens Peace Gardens";"Pollinator";95;"connectance";1
"Womens Peace Gardens";"Pollinator";95;"link_density";11,52
"Womens Peace Gardens";"Pollinator";95;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";95;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";95;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";95;"nestedness";0
"Womens Peace Gardens";"Pollinator";95;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";95;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";95;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";95;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";96;"richness";25
"Womens Peace Gardens";"Pollinator";96;"connectance";1
"Womens Peace Gardens";"Pollinator";96;"link_density";11,52
"Womens Peace Gardens";"Pollinator";96;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";96;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";96;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";96;"nestedness";0
"Womens Peace Gardens";"Pollinator";96;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";96;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";96;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";96;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";97;"richness";25
"Womens Peace Gardens";"Pollinator";97;"connectance";1
"Womens Peace Gardens";"Pollinator";97;"link_density";11,52
"Womens Peace Gardens";"Pollinator";97;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";97;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";97;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";97;"nestedness";0
"Womens Peace Gardens";"Pollinator";97;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";97;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";97;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";97;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";98;"richness";25
"Womens Peace Gardens";"Pollinator";98;"connectance";1
"Womens Peace Gardens";"Pollinator";98;"link_density";11,52
"Womens Peace Gardens";"Pollinator";98;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";98;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";98;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";98;"nestedness";0
"Womens Peace Gardens";"Pollinator";98;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";98;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";98;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";98;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";99;"richness";25
"Womens Peace Gardens";"Pollinator";99;"connectance";1
"Womens Peace Gardens";"Pollinator";99;"link_density";11,52
"Womens Peace Gardens";"Pollinator";99;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";99;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";99;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";99;"nestedness";0
"Womens Peace Gardens";"Pollinator";99;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";99;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";99;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";99;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";100;"richness";25
"Womens Peace Gardens";"Pollinator";100;"connectance";1
"Womens Peace Gardens";"Pollinator";100;"link_density";11,52
"Womens Peace Gardens";"Pollinator";100;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";100;"modularity_eigen";0
